    0.002,    0.000,    0.002,    0.377,    0.000
    0.002,    0.000,    0.005,    0.971,    0.000
    0.002,    0.000,    0.008,    1.571,    0.000
    0.002,    0.000,    0.011,    2.160,    0.000
    0.002,    0.000,    0.014,    2.733,    0.000
    0.002,    0.000,    0.016,    3.284,    0.000
    0.002,    0.000,    0.019,    3.824,    0.000
    0.002,    0.000,    0.022,    4.355,    0.000
    0.002,    0.000,    0.024,    4.879,    0.000
    0.002,    0.000,    0.027,    5.396,    0.000
    0.002,    0.000,    0.030,    5.906,    0.000
    0.002,    0.000,    0.032,    6.409,    0.000
    0.002,    0.000,    0.035,    6.907,    0.000
    0.002,    0.000,    0.037,    7.402,    0.000
    0.002,    0.000,    0.040,    7.902,    0.000
    0.003,    0.000,    0.042,    8.471,    0.000
    0.006,    0.000,    0.047,    9.473,    0.000
    0.009,    0.000,    0.056,   11.138,    0.000
    0.010,    0.000,    0.066,   13.170,    0.000
    0.010,    0.000,    0.077,   15.386,    0.000
    0.010,    0.000,    0.087,   17.456,    0.000
    0.009,    0.000,    0.097,   19.349,    0.000
    0.008,    0.000,    0.105,   21.086,    0.000
    0.008,    0.000,    0.113,   22.691,    0.000
    0.008,    0.000,    0.121,   24.241,    0.000
    0.009,    0.000,    0.130,   25.925,    0.000
    0.009,    0.000,    0.138,   27.610,    0.000
    0.013,    0.000,    0.148,   29.597,    0.000
    0.015,    0.000,    0.161,   32.244,    0.000
    0.015,    0.000,    0.175,   35.082,    0.000
    0.014,    0.000,    0.188,   37.681,    0.000
    0.014,    0.000,    0.200,   40.088,    0.000
    0.014,    0.000,    0.213,   42.543,    0.000
    0.012,    0.000,    0.224,   44.822,    0.000
    0.011,    0.000,    0.234,   46.889,    0.000
    0.010,    0.000,    0.244,   48.772,    0.000
    0.011,    0.000,    0.253,   50.590,    0.000
    0.010,    0.000,    0.262,   52.348,    0.000
    0.009,    0.000,    0.270,   53.993,    0.000
    0.010,    0.000,    0.278,   55.583,    0.000
    0.011,    0.000,    0.287,   57.336,    0.000
    0.012,    0.000,    0.296,   59.264,    0.000
    0.011,    0.000,    0.306,   61.125,    0.000
    0.011,    0.000,    0.315,   62.910,    0.000
    0.013,    0.000,    0.324,   64.866,    0.000
    0.014,    0.000,    0.335,   67.063,    0.000
    0.013,    0.000,    0.346,   69.175,    0.000
    0.012,    0.000,    0.356,   71.124,    0.000
    0.014,    0.000,    0.366,   73.178,    0.000
    0.013,    0.000,    0.377,   75.321,    0.000
    0.014,    0.000,    0.387,   77.418,    0.000
    0.015,    0.000,    0.398,   79.670,    0.000
    0.019,    0.000,    0.411,   82.246,    0.000
    0.023,    0.000,    0.428,   85.524,    0.000
    0.024,    0.000,    0.446,   89.133,    0.000
    0.025,    0.000,    0.464,   92.851,    0.000
    0.024,    0.000,    0.483,   96.556,    0.000
    0.023,    0.000,    0.500,  100.027,    0.000
    0.022,    0.000,    0.517,  103.454,    0.000
    0.020,    0.000,    0.533,  106.619,    0.000
    0.022,    0.000,    0.549,  109.780,    0.000
    0.020,    0.000,    0.564,  112.891,    0.000
    0.019,    0.000,    0.579,  115.812,    0.000
    0.018,    0.000,    0.593,  118.564,    0.000
    0.017,    0.000,    0.606,  121.171,    0.000
    0.017,    0.000,    0.618,  123.657,    0.000
    0.017,    0.000,    0.630,  126.079,    0.000
    0.024,    0.000,    0.644,  128.882,    0.000
    0.029,    0.000,    0.664,  132.851,    0.000
    0.035,    0.000,    0.687,  137.307,    0.000
    0.037,    0.000,    0.713,  142.521,    0.000
    0.039,    0.000,    0.739,  147.876,    0.000
    0.045,    0.000,    0.769,  153.825,    0.000
    0.042,    0.000,    0.800,  159.982,    0.000
    0.040,    0.000,    0.828,  165.610,    0.000
    0.037,    0.000,    0.855,  170.937,    0.000
    0.038,    0.000,    0.880,  175.958,    0.000
    0.039,    0.000,    0.906,  181.282,    0.000
    0.036,    0.000,    0.932,  186.491,    0.000
    0.033,    0.000,    0.956,  191.226,    0.000
    0.030,    0.000,    0.978,  195.520,    0.000
    0.028,    0.000,    0.997,  199.453,    0.000
    0.026,    0.000,    1.015,  203.087,    0.000
    0.024,    0.000,    1.032,  206.473,    0.000
    0.025,    0.000,    1.049,  209.806,    0.000
    0.024,    0.000,    1.065,  213.081,    0.000
    0.023,    0.000,    1.081,  216.213,    0.000
    0.022,    0.000,    1.096,  219.216,    0.000
    0.021,    0.000,    1.111,  222.106,    0.000
    0.020,    0.000,    1.124,  224.900,    0.000
    0.020,    0.000,    1.138,  227.608,    0.000
    0.019,    0.000,    1.151,  230.241,    0.000
    0.019,    0.000,    1.164,  232.809,    0.000
    0.018,    0.000,    1.177,  235.318,    0.000
    0.018,    0.000,    1.189,  237.776,    0.000
    0.018,    0.000,    1.201,  240.187,    0.000
    0.017,    0.000,    1.213,  242.559,    0.000
    0.017,    0.000,    1.224,  244.894,    0.000
    0.017,    0.000,    1.236,  247.196,    0.000
    0.017,    0.000,    1.247,  249.467,    0.000
    0.017,    0.000,    1.259,  251.712,    0.000
    0.016,    0.000,    1.270,  253.932,    0.000
    0.016,    0.000,    1.281,  256.129,    0.000
    0.016,    0.000,    1.292,  258.306,    0.000
    0.016,    0.000,    1.302,  260.465,    0.000
    0.016,    0.000,    1.313,  262.607,    0.000
    0.016,    0.000,    1.324,  264.734,    0.000
    0.016,    0.000,    1.334,  266.846,    0.000
    0.016,    0.000,    1.345,  269.009,    0.000
    0.016,    0.000,    1.356,  271.227,    0.000
    0.016,    0.000,    1.367,  273.446,    0.000
    0.016,    0.000,    1.378,  275.657,    0.000
    0.016,    0.000,    1.389,  277.860,    0.000
    0.016,    0.000,    1.400,  280.055,    0.000
    0.016,    0.000,    1.411,  282.244,    0.000
    0.016,    0.000,    1.422,  284.426,    0.000
    0.016,    0.000,    1.433,  286.603,    0.000
    0.016,    0.000,    1.444,  288.774,    0.000
    0.016,    0.000,    1.455,  290.942,    0.000
    0.016,    0.000,    1.466,  293.105,    0.000
    0.017,    0.000,    1.477,  295.393,    0.000
    0.018,    0.000,    1.489,  297.813,    0.000
    0.018,    0.000,    1.501,  300.254,    0.000
    0.018,    0.000,    1.513,  302.698,    0.000
    0.018,    0.000,    1.526,  305.141,    0.000
    0.018,    0.000,    1.538,  307.585,    0.000
    0.018,    0.000,    1.550,  310.029,    0.000
    0.018,    0.000,    1.562,  312.474,    0.000
    0.018,    0.000,    1.575,  314.920,    0.000
    0.018,    0.000,    1.587,  317.368,    0.000
    0.018,    0.000,    1.599,  319.818,    0.000
    0.018,    0.000,    1.611,  322.271,    0.000
    0.019,    0.000,    1.624,  324.868,    0.000
    0.020,    0.000,    1.638,  327.606,    0.000
    0.020,    0.000,    1.652,  330.366,    0.000
    0.020,    0.000,    1.666,  333.135,    0.000
    0.020,    0.000,    1.680,  335.910,    0.000
    0.020,    0.000,    1.693,  338.694,    0.000
    0.019,    0.000,    1.707,  341.485,    0.000
    0.019,    0.000,    1.721,  344.286,    0.000
    0.019,    0.000,    1.735,  347.096,    0.000
    0.019,    0.000,    1.750,  349.917,    0.000
    0.019,    0.000,    1.764,  352.749,    0.000
    0.019,    0.000,    1.778,  355.593,    0.000
    0.021,    0.000,    1.793,  358.606,    0.000
    0.021,    0.000,    1.809,  361.776,    0.000
    0.021,    0.000,    1.825,  364.981,    0.000
    0.021,    0.000,    1.841,  368.210,    0.000
    0.021,    0.000,    1.857,  371.465,    0.000
    0.021,    0.000,    1.874,  374.746,    0.000
    0.021,    0.000,    1.890,  378.058,    0.000
    0.021,    0.000,    1.907,  381.405,    0.000
    0.021,    0.000,    1.924,  384.789,    0.000
    0.021,    0.000,    1.941,  388.183,    0.000
    0.021,    0.000,    1.958,  391.576,    0.000
    0.021,    0.000,    1.975,  394.967,    0.000
    0.020,    0.000,    1.991,  398.190,    0.000
    0.019,    0.000,    2.006,  401.265,    0.000
    0.019,    0.000,    2.022,  404.321,    0.000
    0.019,    0.000,    2.037,  407.373,    0.000
    0.019,    0.000,    2.052,  410.425,    0.000
    0.019,    0.000,    2.067,  413.475,    0.000
    0.019,    0.000,    2.083,  416.524,    0.000
    0.019,    0.000,    2.098,  419.572,    0.000
    0.019,    0.000,    2.113,  422.620,    0.000
    0.019,    0.000,    2.128,  425.666,    0.000
    0.019,    0.000,    2.144,  428.712,    0.000
    0.019,    0.000,    2.159,  431.756,    0.000
    0.016,    0.000,    2.172,  434.492,    0.000
    0.015,    0.000,    2.185,  436.931,    0.000
    0.015,    0.000,    2.197,  439.316,    0.000
    0.015,    0.000,    2.208,  441.691,    0.000
    0.015,    0.000,    2.220,  444.064,    0.000
    0.015,    0.000,    2.232,  446.435,    0.000
    0.015,    0.000,    2.244,  448.806,    0.000
    0.015,    0.000,    2.256,  451.176,    0.000
    0.015,    0.000,    2.268,  453.545,    0.000
    0.015,    0.000,    2.280,  455.914,    0.000
    0.015,    0.000,    2.291,  458.282,    0.000
    0.015,    0.000,    2.303,  460.650,    0.000
    0.013,    0.000,    2.314,  462.879,    0.000
    0.013,    0.000,    2.325,  464.953,    0.000
    0.013,    0.000,    2.335,  466.994,    0.000
    0.013,    0.000,    2.345,  469.027,    0.000
    0.013,    0.000,    2.355,  471.058,    0.000
    0.013,    0.000,    2.365,  473.088,    0.000
    0.013,    0.000,    2.376,  475.118,    0.000
    0.013,    0.000,    2.386,  477.147,    0.000
    0.013,    0.000,    2.396,  479.175,    0.000
    0.013,    0.000,    2.406,  481.204,    0.000
    0.013,    0.000,    2.416,  483.231,    0.000
    0.013,    0.000,    2.426,  485.259,    0.000
    0.012,    0.000,    2.436,  487.220,    0.000
    0.012,    0.000,    2.446,  489.104,    0.000
    0.012,    0.000,    2.455,  490.968,    0.000
    0.012,    0.000,    2.464,  492.828,    0.000
