    0.000,    0.000,    0.000,    0.056,    0.000
    0.001,    0.000,    0.000,    0.198,    0.000
    0.001,    0.000,    0.001,    0.446,    0.000
    0.001,    0.000,    0.001,    0.780,    0.000
    0.001,    0.000,    0.002,    1.175,    0.000
    0.002,    0.000,    0.003,    1.613,    0.000
    0.002,    0.000,    0.004,    2.080,    0.000
    0.002,    0.000,    0.005,    2.566,    0.000
    0.002,    0.000,    0.006,    3.064,    0.000
    0.002,    0.000,    0.007,    3.571,    0.000
    0.002,    0.000,    0.008,    4.083,    0.000
    0.002,    0.000,    0.009,    4.597,    0.000
    0.002,    0.000,    0.010,    5.111,    0.000
    0.002,    0.000,    0.011,    5.630,    0.000
    0.003,    0.000,    0.012,    6.231,    0.000
    0.004,    0.000,    0.014,    7.092,    0.000
    0.007,    0.000,    0.016,    8.486,    0.000
    0.012,    0.000,    0.021,   10.845,    0.000
    0.018,    0.000,    0.028,   14.641,    0.000
    0.024,    0.000,    0.038,   19.957,    0.000
    0.028,    0.000,    0.051,   26.352,    0.000
    0.030,    0.000,    0.064,   33.358,    0.000
    0.029,    0.000,    0.078,   40.377,    0.000
    0.027,    0.000,    0.090,   47.002,    0.000
    0.026,    0.000,    0.102,   53.153,    0.000
    0.027,    0.000,    0.114,   59.209,    0.000
    0.030,    0.000,    0.126,   65.732,    0.000
    0.031,    0.000,    0.140,   72.640,    0.000
    0.030,    0.000,    0.153,   79.479,    0.000
    0.028,    0.000,    0.165,   85.925,    0.000
    0.026,    0.000,    0.177,   91.851,    0.000
    0.024,    0.000,    0.187,   97.246,    0.000
    0.022,    0.000,    0.196,  102.146,    0.000
    0.020,    0.000,    0.205,  106.610,    0.000
    0.019,    0.000,    0.213,  110.787,    0.000
    0.019,    0.000,    0.221,  114.828,    0.000
    0.018,    0.000,    0.228,  118.746,    0.000
    0.018,    0.000,    0.236,  122.540,    0.000
    0.017,    0.000,    0.243,  126.171,    0.000
    0.016,    0.000,    0.249,  129.610,    0.000
    0.016,    0.000,    0.256,  132.923,    0.000
    0.016,    0.000,    0.262,  136.210,    0.000
