    0.000,    0.000,    0.004,    0.172,    0.000
    0.000,    0.000,    0.006,    0.317,    0.000
    0.000,    0.000,    0.008,    0.424,    0.001
    0.000,    0.000,    0.009,    0.502,    0.001
    0.000,    0.000,    0.010,    0.559,    0.001
    0.000,    0.000,    0.010,    0.596,    0.001
    0.000,    0.000,    0.010,    0.617,    0.001
    0.000,    0.000,    0.011,    0.625,    0.001
    0.000,    0.000,    0.011,    0.631,    0.001
    0.000,    0.000,    0.011,    0.650,    0.001
    0.000,    0.000,    0.011,    0.687,    0.001
    0.000,    0.000,    0.012,    0.719,    0.001
    0.000,    0.000,    0.012,    0.743,    0.001
    0.000,    0.000,    0.012,    0.759,    0.001
    0.000,    0.000,    0.013,    0.779,    0.001
    0.000,    0.000,    0.013,    0.844,    0.001
    0.000,    0.000,    0.015,    0.980,    0.001
    0.000,    0.000,    0.018,    1.244,    0.002
    0.000,    0.000,    0.022,    1.690,    0.002
    0.000,    0.000,    0.025,    2.155,    0.003
    0.000,    0.000,    0.027,    2.382,    0.003
    0.000,    0.000,    0.028,    2.452,    0.003
    0.000,    0.000,    0.028,    2.501,    0.003
    0.000,    0.000,    0.028,    2.537,    0.003
    0.000,    0.000,    0.028,    2.501,    0.003
    0.000,    0.000,    0.028,    2.433,    0.003
    0.000,    0.000,    0.027,    2.412,    0.003
    0.000,    0.000,    0.028,    2.444,    0.003
    0.000,    0.000,    0.029,    2.584,    0.003
    0.000,    0.000,    0.031,    2.856,    0.003
    0.000,    0.000,    0.032,    2.977,    0.003
    0.000,    0.000,    0.032,    3.043,    0.003
    0.000,    0.000,    0.032,    2.992,    0.003
    0.000,    0.000,    0.031,    2.875,    0.003
    0.000,    0.000,    0.030,    2.735,    0.003
    0.000,    0.000,    0.029,    2.604,    0.003
    0.000,    0.000,    0.029,    2.572,    0.003
    0.000,    0.000,    0.029,    2.588,    0.003
    0.000,    0.000,    0.029,    2.576,    0.003
    0.000,    0.000,    0.029,    2.601,    0.003
    0.000,    0.000,    0.029,    2.598,    0.003
    0.000,    0.000,    0.029,    2.654,    0.003
    0.000,    0.000,    0.030,    2.735,    0.003
    0.000,    0.000,    0.030,    2.729,    0.003
    0.000,    0.000,    0.029,    2.682,    0.003
    0.000,    0.000,    0.029,    2.681,    0.003
    0.000,    0.000,    0.029,    2.662,    0.003
    0.000,    0.000,    0.029,    2.679,    0.003
    0.000,    0.000,    0.030,    2.726,    0.003
    0.000,    0.000,    0.030,    2.747,    0.003
    0.000,    0.000,    0.030,    2.710,    0.003
