    0.000,    0.406,    0.011,    0.125,    0.007
    0.001,    0.410,    0.014,    0.167,    0.010
    0.001,    0.390,    0.015,    0.176,    0.011
    0.001,    0.377,    0.015,    0.179,    0.011
    0.001,    0.370,    0.016,    0.181,    0.011
    0.001,    0.367,    0.016,    0.181,    0.011
    0.001,    0.365,    0.016,    0.182,    0.011
    0.001,    0.364,    0.016,    0.182,    0.011
    0.001,    0.373,    0.016,    0.189,    0.012
    0.001,    0.399,    0.017,    0.210,    0.013
    0.001,    0.409,    0.018,    0.226,    0.014
    0.001,    0.403,    0.018,    0.229,    0.014
    0.001,    0.399,    0.018,    0.229,    0.014
    0.001,    0.396,    0.018,    0.228,    0.014
    0.001,    0.428,    0.020,    0.256,    0.016
    0.001,    0.487,    0.023,    0.323,    0.020
    0.002,    0.567,    0.028,    0.438,    0.027
    0.004,    0.667,    0.036,    0.629,    0.039
    0.006,    0.722,    0.043,    0.802,    0.050
    0.006,    0.706,    0.044,    0.837,    0.053
    0.005,    0.678,    0.043,    0.799,    0.051
    0.005,    0.682,    0.043,    0.800,    0.051
    0.006,    0.697,    0.044,    0.826,    0.052
    0.005,    0.684,    0.044,    0.811,    0.051
    0.005,    0.664,    0.042,    0.771,    0.049
    0.005,    0.672,    0.042,    0.773,    0.049
    0.005,    0.687,    0.043,    0.802,    0.051
    0.006,    0.710,    0.045,    0.851,    0.054
    0.007,    0.777,    0.050,    1.003,    0.063
    0.008,    0.769,    0.051,    1.034,    0.066
    0.008,    0.770,    0.052,    1.041,    0.066
    0.007,    0.755,    0.051,    1.016,    0.065
    0.007,    0.729,    0.049,    0.956,    0.061
    0.006,    0.708,    0.047,    0.900,    0.057
    0.006,    0.691,    0.045,    0.850,    0.054
    0.006,    0.697,    0.045,    0.845,    0.054
    0.006,    0.723,    0.047,    0.897,    0.057
    0.006,    0.708,    0.046,    0.880,    0.056
    0.006,    0.721,    0.047,    0.900,    0.057
    0.006,    0.713,    0.047,    0.891,    0.057
    0.006,    0.725,    0.047,    0.911,    0.058
    0.007,    0.748,    0.049,    0.966,    0.061
    0.007,    0.734,    0.049,    0.953,    0.061
    0.006,    0.712,    0.047,    0.903,    0.058
    0.006,    0.727,    0.048,    0.920,    0.058
    0.006,    0.718,    0.047,    0.909,    0.058
    0.007,    0.731,    0.048,    0.928,    0.059
    0.006,    0.721,    0.047,    0.916,    0.058
    0.007,    0.739,    0.049,    0.957,    0.061
    0.006,    0.720,    0.048,    0.920,    0.059
    0.006,    0.706,    0.046,    0.883,    0.056
    0.006,    0.724,    0.047,    0.908,    0.058
    0.009,    0.812,    0.053,    1.100,    0.069
    0.011,    0.864,    0.060,    1.288,    0.081
    0.012,    0.897,    0.064,    1.431,    0.091
    0.014,    0.927,    0.068,    1.559,    0.099
    0.014,    0.918,    0.069,    1.572,    0.100
    0.014,    0.913,    0.068,    1.558,    0.099
    0.013,    0.886,    0.066,    1.482,    0.095
    0.011,    0.858,    0.063,    1.382,    0.088
    0.011,    0.860,    0.063,    1.368,    0.087
    0.010,    0.836,    0.060,    1.294,    0.082
    0.010,    0.817,    0.058,    1.227,    0.078
    0.009,    0.799,    0.056,    1.167,    0.074
    0.008,    0.784,    0.054,    1.114,    0.071
    0.008,    0.770,    0.053,    1.066,    0.068
    0.009,    0.821,    0.056,    1.170,    0.074
    0.009,    0.817,    0.057,    1.196,    0.076
    0.013,    0.914,    0.064,    1.445,    0.091
    0.016,    0.979,    0.073,    1.730,    0.109
    0.018,    0.998,    0.077,    1.869,    0.119
    0.022,    1.068,    0.085,    2.146,    0.136
    0.024,    1.089,    0.090,    2.312,    0.147
    0.023,    1.069,    0.089,    2.262,    0.144
    0.022,    1.043,    0.086,    2.154,    0.137
    0.021,    1.029,    0.084,    2.077,    0.132
    0.020,    1.018,    0.082,    2.022,    0.129
    0.019,    1.009,    0.081,    1.975,    0.126
    0.019,    1.001,    0.080,    1.935,    0.123
    0.017,    0.969,    0.076,    1.826,    0.116
    0.015,    0.937,    0.073,    1.699,    0.108
    0.014,    0.910,    0.069,    1.588,    0.101
    0.013,    0.886,    0.066,    1.489,    0.095
    0.012,    0.866,    0.064,    1.406,    0.090
    0.012,    0.864,    0.063,    1.383,    0.088
    0.011,    0.846,    0.061,    1.321,    0.084
    0.010,    0.829,    0.059,    1.265,    0.080
    0.010,    0.815,    0.058,    1.216,    0.077
    0.009,    0.803,    0.056,    1.171,    0.074
    0.009,    0.791,    0.055,    1.132,    0.072
    0.008,    0.781,    0.054,    1.096,    0.070
    0.008,    0.771,    0.053,    1.064,    0.068
    0.008,    0.762,    0.052,    1.036,    0.066
    0.007,    0.753,    0.051,    1.011,    0.064
    0.007,    0.745,    0.050,    0.988,    0.063
    0.007,    0.738,    0.049,    0.967,    0.062
    0.007,    0.732,    0.049,    0.948,    0.060
    0.007,    0.725,    0.048,    0.931,    0.059
    0.006,    0.720,    0.047,    0.915,    0.058
    0.006,    0.715,    0.047,    0.900,    0.057
    0.006,    0.710,    0.046,    0.886,    0.056
    0.006,    0.706,    0.046,    0.874,    0.056
    0.006,    0.702,    0.046,    0.862,    0.055
    0.006,    0.699,    0.045,    0.852,    0.054
    0.006,    0.696,    0.045,    0.842,    0.053
    0.006,    0.693,    0.044,    0.833,    0.053
    0.005,    0.690,    0.044,    0.825,    0.052
    0.005,    0.687,    0.044,    0.817,    0.052
    0.006,    0.699,    0.045,    0.839,    0.053
    0.006,    0.695,    0.044,    0.835,    0.053
    0.006,    0.692,    0.044,    0.829,    0.053
    0.005,    0.690,    0.044,    0.823,    0.052
    0.005,    0.688,    0.044,    0.818,    0.052
    0.005,    0.686,    0.044,    0.813,    0.052
    0.005,    0.684,    0.043,    0.808,    0.051
    0.005,    0.683,    0.043,    0.803,    0.051
    0.005,    0.681,    0.043,    0.799,    0.051
    0.005,    0.679,    0.043,    0.795,    0.050
    0.005,    0.678,    0.043,    0.791,    0.050
    0.005,    0.677,    0.043,    0.788,    0.050
    0.006,    0.705,    0.045,    0.845,    0.053
    0.006,    0.700,    0.045,    0.846,    0.054
    0.006,    0.698,    0.045,    0.844,    0.054
    0.006,    0.697,    0.045,    0.841,    0.053
    0.006,    0.696,    0.045,    0.839,    0.053
    0.006,    0.695,    0.045,    0.836,    0.053
    0.006,    0.694,    0.044,    0.834,    0.053
    0.006,    0.694,    0.044,    0.832,    0.053
    0.006,    0.693,    0.044,    0.830,    0.053
    0.006,    0.692,    0.044,    0.828,    0.052
    0.006,    0.692,    0.044,    0.826,    0.052
    0.005,    0.691,    0.044,    0.824,    0.052
    0.006,    0.718,    0.046,    0.881,    0.056
    0.006,    0.713,    0.046,    0.884,    0.056
    0.006,    0.712,    0.046,    0.883,    0.056
    0.006,    0.711,    0.046,    0.881,    0.056
    0.006,    0.710,    0.046,    0.880,    0.056
    0.006,    0.710,    0.046,    0.879,    0.056
    0.006,    0.710,    0.046,    0.878,    0.056
    0.006,    0.709,    0.046,    0.876,    0.056
    0.006,    0.709,    0.046,    0.875,    0.056
    0.006,    0.709,    0.046,    0.874,    0.056
    0.006,    0.708,    0.046,    0.873,    0.055
    0.006,    0.708,    0.046,    0.872,    0.055
    0.007,    0.734,    0.048,    0.930,    0.059
    0.007,    0.730,    0.048,    0.933,    0.059
    0.007,    0.729,    0.048,    0.932,    0.059
    0.007,    0.728,    0.048,    0.932,    0.059
    0.007,    0.728,    0.048,    0.931,    0.059
    0.007,    0.728,    0.048,    0.930,    0.059
    0.007,    0.728,    0.048,    0.929,    0.059
    0.007,    0.727,    0.048,    0.929,    0.059
    0.007,    0.727,    0.048,    0.928,    0.059
    0.007,    0.727,    0.048,    0.927,    0.059
    0.007,    0.727,    0.048,    0.927,    0.059
    0.007,    0.726,    0.048,    0.926,    0.059
    0.006,    0.700,    0.046,    0.867,    0.055
    0.006,    0.703,    0.046,    0.863,    0.055
    0.006,    0.704,    0.045,    0.862,    0.055
    0.006,    0.704,    0.045,    0.861,    0.055
    0.006,    0.704,    0.045,    0.861,    0.055
    0.006,    0.704,    0.045,    0.860,    0.055
    0.006,    0.704,    0.045,    0.860,    0.055
    0.006,    0.703,    0.045,    0.859,    0.055
    0.006,    0.703,    0.045,    0.859,    0.055
    0.006,    0.703,    0.045,    0.858,    0.054
    0.006,    0.703,    0.045,    0.858,    0.054
    0.006,    0.703,    0.045,    0.857,    0.054
    0.005,    0.640,    0.041,    0.735,    0.047
    0.005,    0.647,    0.040,    0.725,    0.046
    0.005,    0.650,    0.040,    0.723,    0.046
    0.005,    0.651,    0.040,    0.722,    0.046
    0.005,    0.651,    0.040,    0.721,    0.046
    0.005,    0.651,    0.040,    0.721,    0.046
    0.005,    0.651,    0.040,    0.720,    0.046
    0.005,    0.651,    0.040,    0.720,    0.046
    0.005,    0.651,    0.040,    0.720,    0.046
    0.005,    0.651,    0.040,    0.719,    0.046
    0.005,    0.651,    0.040,    0.719,    0.046
    0.005,    0.651,    0.040,    0.719,    0.046
    0.004,    0.615,    0.038,    0.656,    0.042
    0.004,    0.619,    0.038,    0.650,    0.041
    0.004,    0.621,    0.037,    0.649,    0.041
    0.004,    0.622,    0.037,    0.648,    0.041
    0.004,    0.622,    0.037,    0.648,    0.041
    0.004,    0.622,    0.037,    0.648,    0.041
    0.004,    0.622,    0.037,    0.647,    0.041
    0.004,    0.622,    0.037,    0.647,    0.041
    0.004,    0.622,    0.037,    0.647,    0.041
    0.004,    0.621,    0.037,    0.647,    0.041
    0.004,    0.621,    0.037,    0.647,    0.041
    0.004,    0.621,    0.037,    0.646,    0.041
    0.004,    0.602,    0.036,    0.614,    0.039
    0.004,    0.604,    0.036,    0.611,    0.039
    0.004,    0.606,    0.036,    0.610,    0.039
    0.004,    0.606,    0.036,    0.610,    0.038
    0.004,    0.606,    0.036,    0.610,    0.038
    0.004,    0.606,    0.036,    0.609,    0.038
    0.004,    0.606,    0.036,    0.609,    0.038
    0.004,    0.606,    0.036,    0.609,    0.038
    0.004,    0.606,    0.036,    0.609,    0.038
    0.004,    0.606,    0.036,    0.609,    0.038
    0.004,    0.606,    0.036,    0.608,    0.038
    0.004,    0.606,    0.036,    0.608,    0.038
    0.004,    0.606,    0.036,    0.608,    0.038
    0.004,    0.606,    0.036,    0.608,    0.038
    0.004,    0.606,    0.036,    0.608,    0.038
    0.004,    0.606,    0.036,    0.608,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.607,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.606,    0.038
    0.004,    0.605,    0.036,    0.605,    0.038
    0.004,    0.605,    0.036,    0.605,    0.038
    0.004,    0.605,    0.036,    0.605,    0.038
    0.004,    0.624,    0.037,    0.637,    0.040
    0.004,    0.621,    0.037,    0.640,    0.040
    0.004,    0.620,    0.037,    0.641,    0.041
    0.004,    0.619,    0.037,    0.641,    0.041
    0.004,    0.619,    0.037,    0.641,    0.041
    0.004,    0.619,    0.037,    0.641,    0.041
    0.004,    0.619,    0.037,    0.641,    0.041
    0.004,    0.619,    0.037,    0.641,    0.041
    0.004,    0.619,    0.037,    0.640,    0.041
    0.004,    0.619,    0.037,    0.640,    0.041
    0.004,    0.619,    0.037,    0.640,    0.041
    0.004,    0.619,    0.037,    0.640,    0.041
    0.003,    0.578,    0.035,    0.575,    0.036
    0.003,    0.581,    0.034,    0.568,    0.036
    0.003,    0.584,    0.034,    0.567,    0.036
    0.003,    0.585,    0.034,    0.566,    0.036
    0.003,    0.586,    0.034,    0.566,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.003,    0.586,    0.034,    0.565,    0.036
    0.002,    0.509,    0.030,    0.461,    0.029
    0.002,    0.514,    0.029,    0.448,    0.029
    0.002,    0.520,    0.029,    0.444,    0.028
    0.002,    0.522,    0.029,    0.443,    0.028
    0.002,    0.524,    0.029,    0.443,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.002,    0.524,    0.029,    0.442,    0.028
    0.001,    0.380,    0.022,    0.287,    0.019
    0.001,    0.377,    0.020,    0.261,    0.017
    0.001,    0.387,    0.020,    0.254,    0.016
    0.001,    0.395,    0.020,    0.250,    0.016
    0.001,    0.399,    0.020,    0.249,    0.016
    0.001,    0.402,    0.020,    0.248,    0.016
    0.001,    0.404,    0.020,    0.247,    0.016
    0.001,    0.405,    0.019,    0.247,    0.016
    0.001,    0.405,    0.019,    0.246,    0.016
    0.001,    0.406,    0.019,    0.246,    0.016
    0.001,    0.406,    0.019,    0.246,    0.016
    0.001,    0.406,    0.019,    0.246,    0.016
    0.001,    0.356,    0.017,    0.204,    0.013
    0.001,    0.352,    0.017,    0.194,    0.012
    0.001,    0.356,    0.016,    0.191,    0.012
    0.001,    0.360,    0.016,    0.190,    0.012
    0.001,    0.363,    0.016,    0.189,    0.012
    0.001,    0.364,    0.016,    0.188,    0.012
    0.001,    0.365,    0.016,    0.188,    0.012
    0.001,    0.366,    0.016,    0.188,    0.012
    0.001,    0.366,    0.016,    0.188,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.367,    0.016,    0.187,    0.012
    0.001,    0.366,    0.016,    0.187,    0.012
    0.001,    0.366,    0.016,    0.186,    0.012
    0.001,    0.366,    0.016,    0.186,    0.012
    0.001,    0.366,    0.016,    0.186,    0.012
