     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.360,     0.000,    0.0000
     0.240,     0.000,    0.0000
     0.240,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.360,     0.000,    0.0000
     0.360,     0.000,    0.0000
     0.600,     0.000,    0.0011
     0.840,     0.000,    0.0022
     0.600,     0.000,    0.0040
     0.000,     0.000,    0.0053
     0.000,     0.000,    0.0049
     0.240,     0.000,    0.0044
     0.240,     0.000,    0.0047
     0.000,     0.000,    0.0050
     0.000,     0.000,    0.0046
     0.240,     0.000,    0.0042
     0.240,     0.000,    0.0045
     0.360,     0.000,    0.0048
     0.840,     0.000,    0.0054
     0.000,     0.000,    0.0075
     0.360,     0.000,    0.0068
     0.000,     0.000,    0.0073
     0.000,     0.000,    0.0065
     0.000,     0.000,    0.0059
     0.000,     0.000,    0.0054
     0.240,     0.000,    0.0049
     0.240,     0.000,    0.0052
     0.000,     0.000,    0.0054
     0.360,     0.000,    0.0049
     0.000,     0.000,    0.0055
     0.360,     0.000,    0.0050
     0.360,     0.000,    0.0056
     0.000,     0.000,    0.0062
     0.000,     0.000,    0.0056
     0.360,     0.000,    0.0051
     0.000,     0.000,    0.0057
     0.360,     0.000,    0.0052
     0.000,     0.000,    0.0058
     0.000,     0.000,    0.0053
     0.000,     0.000,    0.0048
     0.000,     0.000,    0.0044
     0.360,     0.000,    0.0040
     1.080,     0.000,    0.0047
     0.720,     0.000,    0.0076
     0.720,     0.000,    0.0093
     0.720,     0.000,    0.0109
     0.240,     0.000,    0.0125
     0.360,     0.000,    0.0119
     0.000,     0.000,    0.0119
     0.000,     0.000,    0.0105
     0.000,     0.000,    0.0093
     0.000,     0.000,    0.0083
     0.000,     0.000,    0.0074
     0.000,     0.000,    0.0067
     0.000,     0.000,    0.0060
     0.000,     0.000,    0.0055
     0.840,     0.000,    0.0050
     0.000,     0.000,    0.0071
     1.560,     0.000,    0.0064
     1.080,     0.000,    0.0112
     0.720,     0.000,    0.0142
     1.560,     0.000,    0.0155
     0.720,     0.000,    0.0205
     0.360,     0.000,    0.0210
     0.240,     0.000,    0.0196
     0.360,     0.000,    0.0179
     0.360,     0.000,    0.0170
     0.360,     0.000,    0.0163
     0.360,     0.000,    0.0157
     0.000,     0.000,    0.0151
     0.000,     0.000,    0.0132
     0.000,     0.000,    0.0115
     0.000,     0.000,    0.0102
     0.000,     0.000,    0.0090
     0.000,     0.000,    0.0081
     0.000,     0.000,    0.0072
     0.000,     0.000,    0.0065
     0.000,     0.000,    0.0059
     0.000,     0.000,    0.0053
     0.000,     0.000,    0.0049
     0.000,     0.000,    0.0045
     0.000,     0.000,    0.0041
     0.000,     0.000,    0.0038
     0.000,     0.000,    0.0035
     0.000,     0.000,    0.0032
     0.000,     0.000,    0.0030
     0.000,     0.000,    0.0028
     0.000,     0.000,    0.0026
     0.000,     0.000,    0.0024
     0.000,     0.000,    0.0022
     0.000,     0.000,    0.0021
     0.000,     0.000,    0.0020
     0.000,     0.000,    0.0018
     0.000,     0.000,    0.0017
     0.000,     0.000,    0.0016
     0.000,     0.000,    0.0015
     0.000,     0.000,    0.0015
     0.000,     0.000,    0.0014
     0.000,     0.000,    0.0013
     0.000,     0.000,    0.0012
     0.000,     0.000,    0.0012
     0.000,     0.000,    0.0011
     0.000,     0.000,    0.0011
     0.000,     0.000,    0.0010
     0.000,     0.000,    0.0010
     0.000,     0.000,    0.0009
     0.000,     0.000,    0.0009
     0.000,     0.000,    0.0008
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
     0.000,     0.000,    0.0000
